sample,time_sec
51,0.51
127,1.27
203,2.03
279,2.79
357,3.57
436,4.36
516,5.16
597,5.97
677,6.77
756,7.56
834,8.34
916,9.16
1001,10.01
1084,10.84
1165,11.65
1245,12.45
1325,13.25
1404,14.04
1484,14.84
1563,15.63
1641,16.41
1719,17.19
1796,17.96
1874,18.74
1952,19.52
2028,20.28
2104,21.04
2180,21.8
2256,22.56
2332,23.32
2408,24.08
2483,24.83
2558,25.58
2634,26.34
2710,27.1
2786,27.86
2862,28.62
2939,29.39
3016,30.16
3092,30.92
3168,31.68
3244,32.44
3322,33.22
3399,33.99
3476,34.76
3552,35.52
3628,36.28
3705,37.05
3783,37.83
3861,38.61
3940,39.4
4017,40.17
4094,40.94
4172,41.72
4250,42.5
4327,43.27
4403,44.03
4479,44.79
4554,45.54
4627,46.27
4700,47.0
4773,47.73
4847,48.47
4921,49.21
4994,49.94
5066,50.66
5139,51.39
5211,52.11
5284,52.84
5356,53.56
5429,54.29
5502,55.02
5576,55.76
5651,56.51
5726,57.26
5801,58.01
5877,58.77
5955,59.55
6034,60.34
6115,61.15
6195,61.95
6274,62.74
6352,63.52
6431,64.31
6510,65.1
6590,65.9
6670,66.7
6749,67.49
6828,68.28
6904,69.04
6980,69.8
7055,70.55
7130,71.3
7205,72.05
7280,72.8
7353,73.53
7426,74.26
7499,74.99
7571,75.71
7643,76.43
7717,77.17
7794,77.94
7875,78.75
7956,79.56
8032,80.32
8110,81.1
8187,81.87
8263,82.63
8337,83.37
8411,84.11
8486,84.86
8562,85.62
8638,86.38
8713,87.13
8789,87.89
8866,88.66
8945,89.45
9024,90.24
9105,91.05
9185,91.85
9264,92.64
9344,93.44
9424,94.24
9505,95.05
9587,95.87
9668,96.68
9749,97.49
9831,98.31
9912,99.12
9992,99.92
10072,100.72
10151,101.51
10227,102.27
10303,103.03
10377,103.77
10452,104.52
10526,105.26
10600,106.0
10675,106.75
10748,107.48
10820,108.2
10890,108.9
10962,109.62
11033,110.33
11104,111.04
11178,111.78
11257,112.57
11337,113.37
11415,114.15
11491,114.91
11569,115.69
11644,116.44
11717,117.17
11790,117.9
11866,118.66
11948,119.48
12027,120.27
12104,121.04
12179,121.79
12252,122.52
12327,123.27
12406,124.06
12490,124.9
12582,125.82
12672,126.72
12761,127.61
12850,128.5
12937,129.37
13023,130.23
13108,131.08
13194,131.94
13278,132.78
13361,133.61
13444,134.44
13526,135.26
13608,136.08
13689,136.89
13769,137.69
13848,138.48
13927,139.27
14006,140.06
14083,140.83
14162,141.62
14240,142.4
14320,143.2
14400,144.0
14480,144.8
14560,145.6
14641,146.41
14724,147.24
14804,148.04
14882,148.82
14957,149.57
15032,150.32
15107,151.07
15182,151.82
15256,152.56
15330,153.3
15405,154.05
15480,154.8
15555,155.55
15630,156.3
15705,157.05
15782,157.82
15860,158.6
15939,159.39
16019,160.19
16099,160.99
16177,161.77
16255,162.55
16335,163.35
16415,164.15
16495,164.95
16575,165.75
16653,166.53
16731,167.31
16808,168.08
16885,168.85
16961,169.61
17038,170.38
17115,171.15
17190,171.9
17263,172.63
17336,173.36
17408,174.08
17481,174.81
17556,175.56
17633,176.33
17711,177.11
17787,177.87
17861,178.61
17935,179.35
18009,180.09
18083,180.83
18156,181.56
18229,182.29
18302,183.02
18376,183.76
18449,184.49
18522,185.22
18595,185.95
18671,186.71
18747,187.47
18824,188.24
18901,189.01
18982,189.82
19065,190.65
19149,191.49
19232,192.32
19316,193.16
19401,194.01
19485,194.85
19570,195.7
19654,196.54
19737,197.37
19820,198.2
19901,199.01
19982,199.82
20063,200.63
20144,201.44
20224,202.24
20305,203.05
20387,203.87
20469,204.69
20551,205.51
20633,206.33
20715,207.15
20798,207.98
20879,208.79
20959,209.59
21040,210.4
21119,211.19
21197,211.97
21275,212.75
21351,213.51
21427,214.27
21503,215.03
21579,215.79
21656,216.56
21734,217.34
21810,218.1
21885,218.85
21959,219.59
22033,220.33
22108,221.08
22184,221.84
22260,222.6
22337,223.37
22415,224.15
22494,224.94
22573,225.73
22651,226.51
22728,227.28
22806,228.06
22884,228.84
22964,229.64
23043,230.43
23120,231.2
23196,231.96
23274,232.74
23352,233.52
23431,234.31
23511,235.11
23590,235.9
23667,236.67
23744,237.44
23821,238.21
23901,239.01
