sample,time_sec
34,0.34
117,1.17
198,1.98
281,2.81
364,3.64
444,4.44
525,5.25
603,6.03
679,6.79
757,7.57
833,8.33
909,9.09
982,9.82
1052,10.52
1123,11.23
1195,11.95
1266,12.66
1337,13.37
1408,14.08
1481,14.81
1555,15.55
1627,16.27
1699,16.99
1772,17.72
1845,18.45
1917,19.17
1990,19.9
2063,20.63
2136,21.36
2212,22.12
2292,22.92
2381,23.81
2466,24.66
2549,25.49
2630,26.3
2711,27.11
2790,27.9
2865,28.65
2941,29.41
3021,30.21
3104,31.04
3182,31.82
3259,32.59
3334,33.34
3406,34.06
3475,34.75
3542,35.42
3612,36.12
3683,36.83
3754,37.54
3824,38.24
3895,38.95
3970,39.7
4043,40.43
4118,41.18
4193,41.93
4266,42.66
4339,43.39
4411,44.11
4485,44.85
4559,45.59
4633,46.33
4707,47.07
4782,47.82
4855,48.55
4928,49.28
5003,50.03
5076,50.76
5146,51.46
5216,52.16
5286,52.86
5359,53.59
5435,54.35
5512,55.12
5589,55.89
5662,56.62
5733,57.33
5803,58.03
5872,58.72
5941,59.41
6011,60.11
6081,60.81
6154,61.54
6241,62.41
6323,63.23
6410,64.1
6494,64.94
6577,65.77
6661,66.61
6741,67.41
6819,68.19
6898,68.98
6978,69.78
7064,70.64
7149,71.49
7232,72.32
7315,73.15
7399,73.99
7482,74.82
7564,75.64
7643,76.43
7720,77.2
7797,77.97
7874,78.74
7952,79.52
8032,80.32
8112,81.12
8192,81.92
8271,82.71
8351,83.51
8431,84.31
8511,85.11
8590,85.9
8667,86.67
8744,87.44
8817,88.17
8894,88.94
8971,89.71
9046,90.46
9117,91.17
9191,91.91
9261,92.61
9332,93.32
9410,94.1
9488,94.88
9560,95.6
9630,96.3
9701,97.01
9773,97.73
9846,98.46
9922,99.22
9997,99.97
10072,100.72
10147,101.47
10223,102.23
10302,103.02
10382,103.82
10455,104.55
10529,105.29
10602,106.02
10675,106.75
10747,107.47
10821,108.21
10890,108.9
10966,109.66
11043,110.43
11115,111.15
11188,111.88
11257,112.57
11332,113.32
11408,114.08
11484,114.84
11561,115.61
11631,116.31
11703,117.03
11775,117.75
11851,118.51
11925,119.25
11995,119.95
12064,120.64
12133,121.33
12201,122.01
12269,122.69
12337,123.37
12406,124.06
12473,124.73
12539,125.39
12605,126.05
12670,126.7
12735,127.35
12801,128.01
12869,128.69
12940,129.4
13013,130.13
13087,130.87
13161,131.61
13233,132.33
13305,133.05
13377,133.77
13451,134.51
13526,135.26
13603,136.03
13686,136.86
13767,137.67
13844,138.44
13921,139.21
14002,140.02
14092,140.92
14178,141.78
14259,142.59
14338,143.38
14417,144.17
14496,144.96
14574,145.74
14652,146.52
14732,147.32
14816,148.16
14898,148.98
14977,149.77
15052,150.52
15125,151.25
15196,151.96
15267,152.67
15337,153.37
15408,154.08
15479,154.79
15550,155.5
15620,156.2
15690,156.9
15760,157.6
15830,158.3
15900,159.0
15968,159.68
16040,160.4
16110,161.1
16178,161.78
16246,162.46
16315,163.15
16382,163.82
16448,164.48
16514,165.14
16582,165.82
16650,166.5
16718,167.18
16785,167.85
16851,168.51
16916,169.16
16983,169.83
17050,170.5
17117,171.17
17185,171.85
17252,172.52
17319,173.19
17387,173.87
17455,174.55
17522,175.22
17590,175.9
17658,176.58
17724,177.24
17791,177.91
17859,178.59
17928,179.28
17997,179.97
18066,180.66
18136,181.36
18205,182.05
18274,182.74
18343,183.43
18413,184.13
18481,184.81
18550,185.5
18621,186.21
18692,186.92
18763,187.63
18835,188.35
18907,189.07
18979,189.79
19050,190.5
19120,191.2
19190,191.9
19258,192.58
19324,193.24
19389,193.89
19453,194.53
19516,195.16
19579,195.79
19644,196.44
19711,197.11
19781,197.81
19854,198.54
19930,199.3
20005,200.05
20079,200.79
20151,201.51
20223,202.23
20295,202.95
20367,203.67
20440,204.4
20513,205.13
20586,205.86
20661,206.61
20733,207.33
20806,208.06
20878,208.78
20951,209.51
21023,210.23
21095,210.95
21166,211.66
