sample,time_sec
30110,301.1
30369,303.69
30491,304.91
30625,306.25
30748,307.48
42410,424.1
48272,482.72
54134,541.34
54211,542.11
54257,542.57
54363,543.63
54469,544.69
54551,545.51
54659,546.59
54769,547.69
54873,548.73
54973,549.73
55079,550.79
55187,551.87
55293,552.93
55405,554.05
55517,555.17
55620,556.2
55719,557.19
55820,558.2
55914,559.14
56007,560.07
56129,561.29
56249,562.49
56348,563.48
56442,564.42
56528,565.28
56612,566.12
56707,567.07
56823,568.23
56936,569.36
57049,570.49
57105,571.05
57157,571.57
57248,572.48
57344,573.44
57445,574.45
57539,575.39
57632,576.32
57720,577.2
57763,577.63
57808,578.08
57898,578.98
57989,579.89
58092,580.92
58173,581.73
58224,582.24
58257,582.57
58318,583.18
58375,583.75
58454,584.54
58551,585.51
58637,586.37
58724,587.24
59122,591.22
59361,593.61
59601,596.01
59642,596.42
59687,596.87
59771,597.71
59822,598.22
59862,598.62
59934,599.34
60006,600.06
60080,600.8
60155,601.55
60261,602.61
60362,603.62
60460,604.6
60563,605.63
60664,606.64
60763,607.63
60829,608.29
60896,608.96
60946,609.46
60997,609.97
61062,610.62
61127,611.27
61206,612.06
61285,612.85
61360,613.6
61474,614.74
61588,615.88
61690,616.9
61784,617.84
61887,618.87
61990,619.9
62081,620.81
62174,621.74
62266,622.66
62356,623.56
62441,624.41
62532,625.32
62615,626.15
62693,626.93
62780,627.8
62905,629.05
63017,630.17
63122,631.22
63230,632.3
63335,633.35
63426,634.26
63522,635.22
63623,636.23
63720,637.2
63825,638.25
63948,639.48
64056,640.56
64164,641.64
64279,642.79
64390,643.9
64506,645.06
64618,646.18
64721,647.21
64832,648.32
64944,649.44
65046,650.46
65150,651.5
65256,652.56
65356,653.56
65458,654.58
65562,655.62
65662,656.62
65756,657.56
65854,658.54
65953,659.53
66045,660.45
66146,661.46
66246,662.46
66337,663.37
66438,664.38
66541,665.41
66638,666.38
66739,667.39
66847,668.47
66950,669.5
67048,670.48
67147,671.47
67243,672.43
67332,673.32
67432,674.32
67529,675.29
67614,676.14
67701,677.01
67787,677.87
67871,678.71
67976,679.76
68088,680.88
68191,681.91
68293,682.93
68393,683.93
68485,684.85
68579,685.79
68678,686.78
68775,687.75
68876,688.76
68980,689.8
69070,690.7
69155,691.55
69243,692.43
69337,693.37
69430,694.3
69537,695.37
69647,696.47
69754,697.54
69858,698.58
69962,699.62
70063,700.63
70160,701.6
70262,702.62
70362,703.62
70473,704.73
70587,705.87
70691,706.91
70802,708.02
70910,709.1
71009,710.09
71111,711.11
71215,712.15
71317,713.17
71421,714.21
71526,715.26
71628,716.28
71733,717.33
71835,718.35
71936,719.36
72041,720.41
72145,721.45
72250,722.5
72354,723.54
72453,724.53
72553,725.53
72654,726.54
72750,727.5
72855,728.55
72958,729.58
73062,730.62
73170,731.7
73272,732.72
73376,733.76
73475,734.75
73570,735.7
73662,736.62
73762,737.62
73865,738.65
73964,739.64
74074,740.74
74182,741.82
74281,742.81
74394,743.94
74506,745.06
74611,746.11
74718,747.18
74816,748.16
74908,749.08
74996,749.96
75103,751.03
75211,752.11
75320,753.2
75426,754.26
75520,755.2
75611,756.11
75713,757.13
75811,758.11
75914,759.14
76015,760.15
76102,761.02
76192,761.92
76288,762.88
76410,764.1
76528,765.28
76644,766.44
76757,767.57
76864,768.64
76955,769.55
77048,770.48
77155,771.55
77281,772.81
77398,773.98
77500,775.0
77603,776.03
77704,777.04
77800,778.0
77895,778.95
77995,779.95
78103,781.03
78214,782.14
78313,783.13
78411,784.11
78516,785.16
78629,786.29
78736,787.36
78833,788.33
78934,789.34
79044,790.44
79162,791.62
79264,792.64
79369,793.69
79478,794.78
79578,795.78
79686,796.86
79774,797.74
79854,798.54
79940,799.4
80044,800.44
80171,801.71
80291,802.91
80409,804.09
80527,805.27
80641,806.41
80745,807.45
80845,808.45
80945,809.45
81054,810.54
81174,811.74
81292,812.92
81393,813.93
81491,814.91
81592,815.92
81711,817.11
81832,818.32
81947,819.47
82055,820.55
82161,821.61
82262,822.62
82366,823.66
82469,824.69
82567,825.67
82674,826.74
82792,827.92
82902,829.02
83004,830.04
83103,831.03
83193,831.93
83282,832.82
83364,833.64
83445,834.45
83522,835.22
83608,836.08
83696,836.96
83774,837.74
83853,838.53
83939,839.39
84024,840.24
84125,841.25
84229,842.29
84332,843.32
84429,844.29
84531,845.31
84636,846.36
84743,847.43
84849,848.49
84948,849.48
85047,850.47
85153,851.53
85270,852.7
85378,853.78
85484,854.84
85590,855.9
85687,856.87
85787,857.87
85889,858.89
85992,859.92
86084,860.84
86174,861.74
86264,862.64
86359,863.59
86462,864.62
86565,865.65
86684,866.84
86797,867.97
86898,868.98
86995,869.95
87088,870.88
87175,871.75
87269,872.69
87376,873.76
87468,874.68
87554,875.54
87648,876.48
87750,877.5
87852,878.52
87965,879.65
88067,880.67
88166,881.66
88268,882.68
88370,883.7
88477,884.77
88556,885.56
88605,886.05
88655,886.55
88706,887.06
88811,888.11
88922,889.22
89036,890.36
89143,891.43
89252,892.52
89352,893.52
89446,894.46
89544,895.44
89655,896.55
89760,897.6
89865,898.65
89975,899.75
90078,900.78
90182,901.82
90286,902.86
90381,903.81
90482,904.82
90584,905.84
90686,906.86
90786,907.86
90898,908.98
91009,910.09
91112,911.12
91215,912.15
91317,913.17
91410,914.1
91503,915.03
91597,915.97
91694,916.94
91788,917.88
91901,919.01
92013,920.13
92114,921.14
92215,922.15
92314,923.14
92405,924.05
92499,924.99
92599,925.99
92701,927.01
92795,927.95
92903,929.03
93015,930.15
93119,931.19
93222,932.22
93321,933.21
93413,934.13
93512,935.12
93615,936.15
93712,937.12
93805,938.05
93901,939.01
93993,939.93
94087,940.87
94188,941.88
94290,942.9
94386,943.86
94483,944.83
94573,945.73
94671,946.71
94773,947.73
94870,948.7
94969,949.69
95075,950.75
95182,951.82
95287,952.87
95395,953.95
95502,955.02
95600,956.0
95702,957.02
95812,958.12
95916,959.16
96016,960.16
96124,961.24
96233,962.33
96341,963.41
96441,964.41
96548,965.48
96652,966.52
96749,967.49
96846,968.46
96941,969.41
97044,970.44
97156,971.56
97255,972.55
97355,973.55
97460,974.6
97557,975.57
97653,976.53
97741,977.41
97832,978.32
97930,979.3
98035,980.35
98138,981.38
98242,982.42
98349,983.49
98449,984.49
98545,985.45
98640,986.4
98741,987.41
98834,988.34
98935,989.35
99039,990.39
99150,991.5
99259,992.59
99366,993.66
99471,994.71
99572,995.72
99671,996.71
99774,997.74
99880,998.8
99982,999.82
100088,1000.88
100202,1002.02
100304,1003.04
100401,1004.01
100498,1004.98
100591,1005.91
100693,1006.93
100814,1008.14
100935,1009.35
101046,1010.46
101157,1011.57
101256,1012.56
101351,1013.51
101453,1014.53
101556,1015.56
101653,1016.53
101758,1017.58
101866,1018.66
101971,1019.71
102083,1020.83
102197,1021.97
102298,1022.98
102398,1023.98
102497,1024.97
102591,1025.91
102699,1026.99
102822,1028.22
102937,1029.37
103031,1030.31
103122,1031.22
103204,1032.04
103282,1032.82
103363,1033.63
103452,1034.52
103548,1035.48
103652,1036.52
103757,1037.57
103854,1038.54
103953,1039.53
104046,1040.46
104138,1041.38
104232,1042.32
104329,1043.29
104421,1044.21
104519,1045.19
104626,1046.26
104729,1047.29
104826,1048.26
104926,1049.26
105036,1050.36
105146,1051.46
105252,1052.52
105361,1053.61
105464,1054.64
105555,1055.55
105644,1056.44
105729,1057.29
105812,1058.12
105890,1058.9
105968,1059.68
106044,1060.44
106118,1061.18
106179,1061.79
106245,1062.45
106323,1063.23
106406,1064.06
106516,1065.16
106627,1066.27
106735,1067.35
106839,1068.39
106938,1069.38
107033,1070.33
107132,1071.32
107238,1072.38
107341,1073.41
107451,1074.51
107561,1075.61
107662,1076.62
107766,1077.66
107872,1078.72
107972,1079.72
108067,1080.67
108168,1081.68
108268,1082.68
108361,1083.61
108462,1084.62
108572,1085.72
108680,1086.8
108790,1087.9
108898,1088.98
108999,1089.99
109099,1090.99
109207,1092.07
109301,1093.01
109396,1093.96
109489,1094.89
109582,1095.82
109670,1096.7
109766,1097.66
109867,1098.67
109954,1099.54
110048,1100.48
110167,1101.67
110291,1102.91
110404,1104.04
110514,1105.14
110626,1106.26
110732,1107.32
110842,1108.42
110958,1109.58
111065,1110.65
111169,1111.69
111287,1112.87
111405,1114.05
111510,1115.1
111615,1116.15
111730,1117.3
111854,1118.54
111970,1119.7
112080,1120.8
112192,1121.92
112306,1123.06
112414,1124.14
112520,1125.2
112638,1126.38
112764,1127.64
112866,1128.66
112969,1129.69
113089,1130.89
113210,1132.1
113320,1133.2
113428,1134.28
113536,1135.36
113642,1136.42
113743,1137.43
113850,1138.5
113963,1139.63
114072,1140.72
114182,1141.82
114298,1142.98
114409,1144.09
114517,1145.17
114628,1146.28
114741,1147.41
114848,1148.48
114954,1149.54
115075,1150.75
115192,1151.92
115306,1153.06
115424,1154.24
115538,1155.38
115640,1156.4
115745,1157.45
115852,1158.52
115957,1159.57
116053,1160.53
116150,1161.5
116248,1162.48
116348,1163.48
116449,1164.49
116569,1165.69
116690,1166.9
116803,1168.03
116918,1169.18
117033,1170.33
117139,1171.39
117242,1172.42
117346,1173.46
117446,1174.46
117548,1175.48
117641,1176.41
117735,1177.35
117829,1178.29
117915,1179.15
118008,1180.08
118104,1181.04
118203,1182.03
118299,1182.99
118404,1184.04
118504,1185.04
118600,1186.0
118696,1186.96
118787,1187.87
118878,1188.78
118975,1189.75
119077,1190.77
119179,1191.79
119285,1192.85
119395,1193.95
119501,1195.01
119609,1196.09
119721,1197.21
119826,1198.26
119922,1199.22
120022,1200.22
120133,1201.33
120245,1202.45
120362,1203.62
120479,1204.79
