sample,time_sec
81,0.81
157,1.57
231,2.31
305,3.05
380,3.8
457,4.57
534,5.34
612,6.12
693,6.93
775,7.75
858,8.58
940,9.4
1022,10.22
1103,11.03
1179,11.79
1254,12.54
1327,13.27
1397,13.97
1467,14.67
1535,15.35
1603,16.03
1672,16.72
1742,17.42
1812,18.12
1883,18.83
1955,19.55
2028,20.28
2103,21.03
2177,21.77
2251,22.51
2323,23.23
2394,23.94
2464,24.64
2532,25.32
2599,25.99
2665,26.65
2732,27.32
2800,28.0
2868,28.68
2937,29.37
3009,30.09
3082,30.82
3156,31.56
3233,32.33
3309,33.09
3386,33.86
3463,34.63
3538,35.38
3613,36.13
3689,36.89
3764,37.64
3837,38.37
3912,39.12
3987,39.87
4060,40.6
4134,41.34
4207,42.07
4280,42.8
4352,43.52
4425,44.25
4497,44.97
4569,45.69
4641,46.41
4714,47.14
4786,47.86
4859,48.59
4931,49.31
5003,50.03
5073,50.73
5142,51.42
5212,52.12
5282,52.82
5352,53.52
5422,54.22
5492,54.92
5562,55.62
5633,56.33
5704,57.04
5775,57.75
5846,58.46
5918,59.18
5990,59.9
6061,60.61
6133,61.33
6205,62.05
6277,62.77
6349,63.49
6420,64.2
6491,64.91
6561,65.61
6630,66.3
6700,67.0
6769,67.69
6838,68.38
6907,69.07
6976,69.76
7046,70.46
7116,71.16
7186,71.86
7256,72.56
7326,73.26
7395,73.95
7465,74.65
7534,75.34
7604,76.04
7674,76.74
7745,77.45
7815,78.15
7885,78.85
7954,79.54
8024,80.24
8093,80.93
8162,81.62
8231,82.31
8302,83.02
8373,83.73
8444,84.44
8515,85.15
8587,85.87
8658,86.58
8727,87.27
8796,87.96
8864,88.64
8933,89.33
9003,90.03
9072,90.72
9143,91.43
9214,92.14
9287,92.87
9359,93.59
9431,94.31
9504,95.04
9577,95.77
9651,96.51
9725,97.25
9799,97.99
9873,98.73
9946,99.46
10020,100.2
10094,100.94
10169,101.69
10243,102.43
10317,103.17
10392,103.92
10465,104.65
10538,105.38
10611,106.11
10684,106.84
10755,107.55
10827,108.27
10898,108.98
10970,109.7
11043,110.43
11115,111.15
11186,111.86
11256,112.56
11327,113.27
11399,113.99
