sample,time_sec
35,0.35
109,1.09
184,1.84
258,2.58
332,3.32
406,4.06
480,4.8
554,5.54
628,6.28
703,7.03
777,7.77
852,8.52
927,9.27
1003,10.03
1078,10.78
1155,11.55
1232,12.32
1309,13.09
1385,13.85
1462,14.62
1538,15.38
1613,16.13
1688,16.88
1763,17.63
1837,18.37
1911,19.11
1984,19.84
2057,20.57
2131,21.31
2204,22.04
2277,22.77
2350,23.5
2423,24.23
2497,24.97
2573,25.73
2650,26.5
2726,27.26
2802,28.02
2879,28.79
2954,29.54
3030,30.3
3105,31.05
3180,31.8
3254,32.54
3328,33.28
3402,34.02
3477,34.77
3552,35.52
3627,36.27
3703,37.03
3780,37.8
3857,38.57
3934,39.34
4012,40.12
4090,40.9
4167,41.67
4244,42.44
4321,43.21
4398,43.98
4473,44.73
4548,45.48
4625,46.25
4701,47.01
4776,47.76
4852,48.52
4927,49.27
5002,50.02
5077,50.77
5153,51.53
5227,52.27
5302,53.02
5376,53.76
5451,54.51
5525,55.25
5599,55.99
5673,56.73
5747,57.47
5821,58.21
5894,58.94
5968,59.68
6043,60.43
6117,61.17
6192,61.92
6267,62.67
6342,63.42
6417,64.17
6491,64.91
6566,65.66
6640,66.4
6714,67.14
6788,67.88
6862,68.62
6936,69.36
7009,70.09
7083,70.83
7157,71.57
7231,72.31
7305,73.05
7380,73.8
7454,74.54
7529,75.29
7604,76.04
7680,76.8
7755,77.55
7830,78.3
7905,79.05
7979,79.79
8054,80.54
8129,81.29
8205,82.05
8281,82.81
8357,83.57
8435,84.35
8513,85.13
8590,85.9
8668,86.68
8748,87.48
8825,88.25
8903,89.03
8979,89.79
9056,90.56
9133,91.33
9208,92.08
9283,92.83
9358,93.58
9434,94.34
9509,95.09
9584,95.84
9661,96.61
9737,97.37
9813,98.13
9889,98.89
9965,99.65
10041,100.41
10116,101.16
10192,101.92
10267,102.67
10342,103.42
10417,104.17
10492,104.92
10568,105.68
10643,106.43
10718,107.18
10794,107.94
10870,108.7
10945,109.45
11020,110.2
11094,110.94
11169,111.69
11242,112.42
11316,113.16
11390,113.9
11463,114.63
11535,115.35
11607,116.07
11680,116.8
11752,117.52
11824,118.24
11896,118.96
11968,119.68
12040,120.4
12111,121.11
12184,121.84
12255,122.55
12328,123.28
12401,124.01
12475,124.75
12550,125.5
12624,126.24
12698,126.98
12772,127.72
12845,128.45
12918,129.18
12990,129.9
13063,130.63
13135,131.35
13207,132.07
13280,132.8
13353,133.53
13426,134.26
13499,134.99
13572,135.72
13646,136.46
13719,137.19
13792,137.92
13864,138.64
13937,139.37
14009,140.09
14081,140.81
14152,141.52
14224,142.24
14295,142.95
14367,143.67
14439,144.39
14511,145.11
14584,145.84
14657,146.57
14731,147.31
14804,148.04
14878,148.78
14953,149.53
15028,150.28
15102,151.02
15177,151.77
15252,152.52
15327,153.27
15403,154.03
15478,154.78
15554,155.54
15629,156.29
15703,157.03
15778,157.78
15852,158.52
15927,159.27
16001,160.01
16075,160.75
16149,161.49
16222,162.22
16296,162.96
16369,163.69
16442,164.42
16514,165.14
16587,165.87
16658,166.58
16731,167.31
16804,168.04
16878,168.78
16951,169.51
17026,170.26
17101,171.01
17177,171.77
17253,172.53
17330,173.3
17408,174.08
17485,174.85
17563,175.63
17640,176.4
17716,177.16
17792,177.92
17868,178.68
17943,179.43
18018,180.18
18091,180.91
18165,181.65
18237,182.37
18310,183.1
18382,183.82
18454,184.54
18525,185.25
18596,185.96
18668,186.68
18740,187.4
18812,188.12
18884,188.84
18957,189.57
19031,190.31
19105,191.05
19178,191.78
19252,192.52
19326,193.26
19399,193.99
19471,194.71
19543,195.43
19614,196.14
19684,196.84
19754,197.54
19824,198.24
19893,198.93
19963,199.63
20034,200.34
20104,201.04
20175,201.75
20246,202.46
20316,203.16
20387,203.87
20459,204.59
20530,205.3
20601,206.01
20672,206.72
20742,207.42
20811,208.11
20881,208.81
20951,209.51
21021,210.21
21094,210.94
21170,211.7
21246,212.46
21322,213.22
21397,213.97
21474,214.74
21552,215.52
21629,216.29
21704,217.04
21779,217.79
21852,218.52
21925,219.25
21998,219.98
22070,220.7
22141,221.41
22212,222.12
22282,222.82
22351,223.51
22419,224.19
22487,224.87
22555,225.55
22623,226.23
22691,226.91
22761,227.61
22832,228.32
22904,229.04
