sample,time_sec
66,0.66
156,1.56
248,2.48
339,3.39
430,4.3
521,5.21
613,6.13
704,7.04
793,7.93
884,8.84
974,9.74
1063,10.63
1153,11.53
1244,12.44
1335,13.35
1427,14.27
1520,15.2
1613,16.13
1705,17.05
1798,17.98
1892,18.92
1986,19.86
2078,20.78
2171,21.71
2264,22.64
2356,23.56
2448,24.48
2539,25.39
2630,26.3
2721,27.21
2813,28.13
2903,29.03
2994,29.94
3086,30.86
3178,31.78
3268,32.68
3361,33.61
3454,34.54
3546,35.46
3639,36.39
3730,37.3
3820,38.2
3911,39.11
4001,40.01
4092,40.92
4183,41.83
4275,42.75
4367,43.67
4459,44.59
4551,45.51
4642,46.42
4735,47.35
4826,48.26
4916,49.16
5007,50.07
5097,50.97
5187,51.87
5277,52.77
5368,53.68
5458,54.58
5548,55.48
5639,56.39
5730,57.3
5820,58.2
5911,59.11
6001,60.01
6091,60.91
6180,61.8
6271,62.71
6362,63.62
6452,64.52
6541,65.41
6631,66.31
6721,67.21
6809,68.09
6899,68.99
6989,69.89
7079,70.79
7170,71.7
7261,72.61
7351,73.51
7442,74.42
7533,75.33
7624,76.24
7715,77.15
7806,78.06
7898,78.98
7990,79.9
8081,80.81
8172,81.72
8264,82.64
8354,83.54
8446,84.46
8539,85.39
8630,86.3
8722,87.22
8816,88.16
8911,89.11
9004,90.04
9098,90.98
9189,91.89
9279,92.79
9370,93.7
9460,94.6
9547,95.47
9633,96.33
9723,97.23
9813,98.13
9902,99.02
9990,99.9
10078,100.78
10167,101.67
10257,102.57
10344,103.44
10431,104.31
10520,105.2
10607,106.07
10693,106.93
10777,107.77
10864,108.64
10951,109.51
11037,110.37
11123,111.23
11211,112.11
11298,112.98
11384,113.84
11471,114.71
11556,115.56
11642,116.42
11727,117.27
11812,118.12
11896,118.96
11979,119.79
12062,120.62
12147,121.47
12231,122.31
12314,123.14
12398,123.98
12482,124.82
12565,125.65
12648,126.48
12731,127.31
12812,128.12
12895,128.95
12978,129.78
13058,130.58
13141,131.41
13223,132.23
13304,133.04
13388,133.88
13470,134.7
13553,135.53
13635,136.35
13716,137.16
13799,137.99
13881,138.81
13963,139.63
14048,140.48
14130,141.3
14212,142.12
14294,142.94
14377,143.77
14459,144.59
14542,145.42
14625,146.25
14707,147.07
14791,147.91
14874,148.74
14955,149.55
15039,150.39
15121,151.21
15203,152.03
15285,152.85
15366,153.66
15446,154.46
15527,155.27
15608,156.08
15688,156.88
15768,157.68
15848,158.48
15928,159.28
16007,160.07
16086,160.86
16166,161.66
16245,162.45
16324,163.24
16406,164.06
16489,164.89
16575,165.75
16662,166.62
16752,167.52
16841,168.41
16931,169.31
17021,170.21
17110,171.1
17199,171.99
17288,172.88
17376,173.76
17463,174.63
17549,175.49
17635,176.35
17720,177.2
17805,178.05
17888,178.88
17968,179.68
18046,180.46
18125,181.25
18202,182.02
18283,182.83
18367,183.67
18457,184.57
18554,185.54
18656,186.56
18762,187.62
18868,188.68
18975,189.75
19081,190.81
19189,191.89
19296,192.96
19401,194.01
19503,195.03
19603,196.03
19700,197.0
19794,197.94
19886,198.86
19975,199.75
20062,200.62
20148,201.48
20233,202.33
20317,203.17
20399,203.99
20480,204.8
20559,205.59
20637,206.37
20714,207.14
20791,207.91
20868,208.68
20946,209.46
21027,210.27
21113,211.13
21203,212.03
21295,212.95
21390,213.9
21486,214.86
21584,215.84
21683,216.83
21780,217.8
21877,218.77
