sample,time_sec
38,0.38
127,1.27
211,2.11
294,2.94
377,3.77
465,4.65
558,5.58
655,6.55
750,7.5
843,8.43
936,9.36
1037,10.37
1139,11.39
1240,12.4
1339,13.39
1436,14.36
1531,15.31
1629,16.29
1729,17.29
1824,18.24
1914,19.14
1999,19.99
2085,20.85
2182,21.82
2275,22.75
2368,23.68
2452,24.52
2529,25.29
2606,26.06
2687,26.87
2768,27.68
2852,28.52
2936,29.36
3017,30.17
3099,30.99
3189,31.89
3289,32.89
3382,33.82
3470,34.7
3556,35.56
3641,36.41
3728,37.28
3817,38.17
3908,39.08
4000,40.0
4088,40.88
4185,41.85
4285,42.85
4379,43.79
4465,44.65
4547,45.47
4630,46.3
4718,47.18
4806,48.06
4894,48.94
4986,49.86
5076,50.76
5165,51.65
5258,52.58
5348,53.48
5438,54.38
5529,55.29
5620,56.2
5708,57.08
5796,57.96
5889,58.89
5979,59.79
6066,60.66
6157,61.57
6246,62.46
6333,63.33
6423,64.23
6507,65.07
6590,65.9
6673,66.73
6765,67.65
6852,68.52
6938,69.38
7022,70.22
7109,71.09
7193,71.93
7277,72.77
7363,73.63
7445,74.45
7524,75.24
7605,76.05
7689,76.89
7772,77.72
7854,78.54
7933,79.33
8012,80.12
8096,80.96
8182,81.82
8274,82.74
8360,83.6
8441,84.41
8521,85.21
8602,86.02
8687,86.87
8775,87.75
8860,88.6
8942,89.42
9019,90.19
9093,90.93
9163,91.63
9234,92.34
9312,93.12
9395,93.95
9483,94.83
9570,95.7
9655,96.55
9738,97.38
9820,98.2
9904,99.04
9984,99.84
10063,100.63
10141,101.41
10228,102.28
10312,103.12
10401,104.01
10481,104.81
10560,105.6
10647,106.47
10739,107.39
10827,108.27
10912,109.12
10995,109.95
11080,110.8
11172,111.72
11266,112.66
11355,113.55
11440,114.4
11522,115.22
11605,116.05
11690,116.9
11775,117.75
11855,118.55
11937,119.37
12027,120.27
12119,121.19
12206,122.06
12289,122.89
12377,123.77
12469,124.69
12562,125.62
12654,126.54
12743,127.43
12835,128.35
12929,129.29
13020,130.2
13107,131.07
13195,131.95
13285,132.85
13376,133.76
13463,134.63
13542,135.42
13616,136.16
13689,136.89
13770,137.7
13865,138.65
13960,139.6
14044,140.44
14123,141.23
14198,141.98
14273,142.73
14360,143.6
14447,144.47
14534,145.34
14618,146.18
14699,146.99
14776,147.76
14850,148.5
14923,149.23
14999,149.99
15079,150.79
15158,151.58
15237,152.37
15316,153.16
15393,153.93
15468,154.68
15541,155.41
15611,156.11
15681,156.81
15748,157.48
15815,158.15
15884,158.84
15955,159.55
16027,160.27
16097,160.97
16167,161.67
16241,162.41
16325,163.25
16414,164.14
16502,165.02
16592,165.92
16682,166.82
16773,167.73
16862,168.62
16951,169.51
17042,170.42
17125,171.25
17205,172.05
17281,172.81
17354,173.54
17426,174.26
17499,174.99
17571,175.71
17644,176.44
17720,177.2
17796,177.96
17874,178.74
17952,179.52
18028,180.28
18103,181.03
18177,181.77
18258,182.58
18343,183.43
18426,184.26
18505,185.05
18583,185.83
18659,186.59
18736,187.36
18811,188.11
18884,188.84
18958,189.58
19031,190.31
19103,191.03
19175,191.75
19246,192.46
19316,193.16
19383,193.83
19450,194.5
19516,195.16
19580,195.8
19643,196.43
19706,197.06
19767,197.67
19828,198.28
19889,198.89
19950,199.5
20014,200.14
20086,200.86
20164,201.64
20242,202.42
20317,203.17
20393,203.93
20472,204.72
20552,205.52
20631,206.31
20711,207.11
20789,207.89
20867,208.67
20951,209.51
21034,210.34
21114,211.14
21197,211.97
21280,212.8
21358,213.58
21436,214.36
21515,215.15
21598,215.98
21681,216.81
21757,217.57
21828,218.28
21899,218.99
21968,219.68
22040,220.4
22114,221.14
22195,221.95
22272,222.72
22353,223.53
22435,224.35
22518,225.18
22596,225.96
22672,226.72
22746,227.46
22819,228.19
22889,228.89
22958,229.58
23026,230.26
23096,230.96
23168,231.68
23244,232.44
23327,233.27
23407,234.07
23484,234.84
23559,235.59
23634,236.34
23710,237.1
23785,237.85
23861,238.61
23939,239.39
24019,240.19
24099,240.99
24178,241.78
24259,242.59
24338,243.38
24419,244.19
24499,244.99
24579,245.79
24658,246.58
24737,247.37
24816,248.16
24892,248.92
24964,249.64
25036,250.36
25108,251.08
25179,251.79
25252,252.52
25328,253.28
25406,254.06
25485,254.85
25564,255.64
25643,256.43
25720,257.2
25799,257.99
25877,258.77
25956,259.56
26034,260.34
26113,261.13
26194,261.94
