sample,time_sec
48,0.48
124,1.24
200,2.0
275,2.75
351,3.51
427,4.27
503,5.03
580,5.8
664,6.64
747,7.47
832,8.32
918,9.18
1002,10.02
1088,10.88
1172,11.72
1255,12.55
1339,13.39
1422,14.22
1505,15.05
1588,15.88
1672,16.72
1756,17.56
1841,18.41
1926,19.26
2011,20.11
2091,20.91
2169,21.69
2247,22.47
2326,23.26
2405,24.05
2482,24.82
2559,25.59
2637,26.37
2716,27.16
2794,27.94
2875,28.75
2957,29.57
3043,30.43
3129,31.29
3216,32.16
3300,33.0
3383,33.83
3468,34.68
3554,35.54
3635,36.35
3714,37.14
3792,37.92
3872,38.72
3955,39.55
4040,40.4
4130,41.3
4221,42.21
4315,43.15
4411,44.11
4505,45.05
4601,46.01
4697,46.97
4793,47.93
4889,48.89
4986,49.86
5081,50.81
5176,51.76
5272,52.72
5366,53.66
5459,54.59
5549,55.49
5634,56.34
5717,57.17
5801,58.01
5885,58.85
5972,59.72
6063,60.63
6155,61.55
6242,62.42
6330,63.3
6420,64.2
6510,65.1
6604,66.04
6698,66.98
6787,67.87
6877,68.77
6970,69.7
7063,70.63
7158,71.58
7252,72.52
7343,73.43
7437,74.37
7533,75.33
7628,76.28
7720,77.2
7812,78.12
7906,79.06
7999,79.99
8094,80.94
8189,81.89
8282,82.82
8375,83.75
8467,84.67
8559,85.59
8652,86.52
8743,87.43
8836,88.36
8928,89.28
9020,90.2
9112,91.12
9204,92.04
9296,92.96
9388,93.88
9479,94.79
9569,95.69
9660,96.6
9751,97.51
9842,98.42
9931,99.31
10024,100.24
10118,101.18
10212,102.12
10307,103.07
10401,104.01
10495,104.95
10590,105.9
10685,106.85
10780,107.8
10875,108.75
10966,109.66
11056,110.56
11146,111.46
11238,112.38
11330,113.3
11418,114.18
11506,115.06
11597,115.97
11689,116.89
11781,117.81
11869,118.69
11958,119.58
12049,120.49
12140,121.4
12232,122.32
12320,123.2
12410,124.1
12500,125.0
12591,125.91
12680,126.8
12770,127.7
12861,128.61
12953,129.53
13042,130.42
13131,131.31
13222,132.22
13313,133.13
13401,134.01
13491,134.91
13582,135.82
13673,136.73
13762,137.62
13850,138.5
13938,139.38
14027,140.27
14115,141.15
14204,142.04
14295,142.95
14387,143.87
14478,144.78
14571,145.71
14665,146.65
14755,147.55
14844,148.44
14935,149.35
15024,150.24
15113,151.13
15202,152.02
15293,152.93
15384,153.84
15473,154.73
15562,155.62
15650,156.5
15737,157.37
15823,158.23
15908,159.08
15991,159.91
16073,160.73
16153,161.53
16233,162.33
16315,163.15
16399,163.99
16486,164.86
16574,165.74
16662,166.62
16752,167.52
16843,168.43
16934,169.34
17022,170.22
17111,171.11
17201,172.01
17291,172.91
17379,173.79
17467,174.67
17559,175.59
17651,176.51
17741,177.41
17832,178.32
17926,179.26
18020,180.2
18111,181.11
18202,182.02
18292,182.92
18383,183.83
18471,184.71
18557,185.57
18646,186.46
18735,187.35
18821,188.21
18907,189.07
18995,189.95
19083,190.83
19171,191.71
19258,192.58
19343,193.43
19430,194.3
19516,195.16
19603,196.03
19687,196.87
19771,197.71
19856,198.56
19942,199.42
20029,200.29
20115,201.15
20201,202.01
20288,202.88
20375,203.75
20462,204.62
20547,205.47
20634,206.34
20721,207.21
20810,208.1
20896,208.96
20982,209.82
21069,210.69
21157,211.57
21244,212.44
21330,213.3
21416,214.16
21503,215.03
21590,215.9
21675,216.75
21761,217.61
21848,218.48
21937,219.37
22024,220.24
22110,221.1
22198,221.98
22285,222.85
22374,223.74
22460,224.6
22545,225.45
22632,226.32
22720,227.2
22808,228.08
22895,228.95
22983,229.83
23073,230.73
23162,231.62
23247,232.47
23332,233.32
23418,234.18
23503,235.03
23587,235.87
23671,236.71
23757,237.57
23842,238.42
23928,239.28
24014,240.14
24100,241.0
24187,241.87
24271,242.71
24353,243.53
24434,244.34
24515,245.15
24600,246.0
24684,246.84
24770,247.7
24857,248.57
24943,249.43
25031,250.31
25121,251.21
25212,252.12
25300,253.0
25389,253.89
25479,254.79
25570,255.7
25658,256.58
25745,257.45
25834,258.34
25926,259.26
26018,260.18
26108,261.08
26196,261.96
26285,262.85
26375,263.75
26465,264.65
26551,265.51
26638,266.38
26726,267.26
26815,268.15
26905,269.05
26992,269.92
27079,270.79
27167,271.67
27257,272.57
27344,273.44
27431,274.31
27519,275.19
27610,276.1
27700,277.0
27788,277.88
27875,278.75
27964,279.64
28053,280.53
28143,281.43
28230,282.3
28318,283.18
28407,284.07
28497,284.97
28588,285.88
28677,286.77
28769,287.69
28863,288.63
28960,289.6
29056,290.56
29153,291.53
29250,292.5
29349,293.49
29443,294.43
29537,295.37
29631,296.31
29726,297.26
29821,298.21
29911,299.11
30002,300.02
30095,300.95
30187,301.87
30279,302.79
30369,303.69
30459,304.59
30551,305.51
30644,306.44
30731,307.31
30819,308.19
30909,309.09
30999,309.99
31087,310.87
31175,311.75
31265,312.65
31356,313.56
31448,314.48
31538,315.38
31627,316.27
31717,317.17
31809,318.09
31899,318.99
31988,319.88
32078,320.78
32169,321.69
32259,322.59
32350,323.5
32440,324.4
32530,325.3
32621,326.21
32713,327.13
32805,328.05
32896,328.96
32986,329.86
33078,330.78
33170,331.7
33264,332.64
33355,333.55
33445,334.45
33536,335.36
33628,336.28
33720,337.2
33809,338.09
33898,338.98
33990,339.9
34082,340.82
34172,341.72
34261,342.61
34351,343.51
34441,344.41
34531,345.31
34619,346.19
34708,347.08
34800,348.0
34891,348.91
34982,349.82
35071,350.71
35158,351.58
35247,352.47
35337,353.37
35425,354.25
35512,355.12
35602,356.02
35693,356.93
35783,357.83
35871,358.71
35960,359.6
36050,360.5
36141,361.41
36233,362.33
36323,363.23
36417,364.17
36511,365.11
36602,366.02
36691,366.91
36782,367.82
36872,368.72
36964,369.64
37056,370.56
37148,371.48
37241,372.41
37330,373.3
37418,374.18
37508,375.08
37599,375.99
37688,376.88
37776,377.76
37863,378.63
37952,379.52
38042,380.42
38132,381.32
38220,382.2
38309,383.09
38402,384.02
38496,384.96
38590,385.9
38683,386.83
38775,387.75
38867,388.67
38959,389.59
39049,390.49
39137,391.37
39225,392.25
39316,393.16
39407,394.07
39497,394.97
39586,395.86
39678,396.78
39771,397.71
39865,398.65
39959,399.59
40050,400.5
40141,401.41
40233,402.33
40324,403.24
40412,404.12
40501,405.01
40591,405.91
40682,406.82
40772,407.72
40861,408.61
40948,409.48
41038,410.38
41129,411.29
41221,412.21
41311,413.11
41401,414.01
41493,414.93
41585,415.85
41680,416.8
41775,417.75
41865,418.65
41953,419.53
42043,420.43
42132,421.32
42221,422.21
42308,423.08
42397,423.97
42488,424.88
42580,425.8
42672,426.72
42763,427.63
42853,428.53
42945,429.45
43037,430.37
43126,431.26
43213,432.13
43300,433.0
43388,433.88
43478,434.78
43565,435.65
43651,436.51
43738,437.38
43826,438.26
43916,439.16
44003,440.03
44089,440.89
44176,441.76
44263,442.63
44352,443.52
44440,444.4
44527,445.27
44615,446.15
44706,447.06
44795,447.95
44885,448.85
44972,449.72
45058,450.58
45144,451.44
45232,452.32
45319,453.19
45405,454.05
45490,454.9
45577,455.77
45666,456.66
45757,457.57
45848,458.48
45937,459.37
46027,460.27
46117,461.17
46205,462.05
46291,462.91
46378,463.78
46466,464.66
46554,465.54
46641,466.41
46727,467.27
46815,468.15
46905,469.05
46997,469.97
47085,470.85
47173,471.73
47263,472.63
47353,473.53
47443,474.43
47532,475.32
47622,476.22
47713,477.13
47802,478.02
47890,478.9
47978,479.78
48068,480.68
48159,481.59
48250,482.5
48339,483.39
48427,484.27
48516,485.16
48606,486.06
48694,486.94
48778,487.78
48861,488.61
48943,489.43
49024,490.24
49103,491.03
49181,491.81
49260,492.6
49340,493.4
49419,494.19
49497,494.97
49575,495.75
49652,496.52
49727,497.27
49803,498.03
49881,498.81
49962,499.62
50045,500.45
50129,501.29
50213,502.13
50301,503.01
50389,503.89
50478,504.78
50567,505.67
50655,506.55
50744,507.44
50833,508.33
50922,509.22
51009,510.09
51095,510.95
51183,511.83
51271,512.71
51361,513.61
51451,514.51
51540,515.4
51631,516.31
51723,517.23
51816,518.16
51906,519.06
51995,519.95
52086,520.86
52176,521.76
52268,522.68
52358,523.58
52448,524.48
52540,525.4
52634,526.34
52729,527.29
52820,528.2
52910,529.1
52999,529.99
53089,530.89
53179,531.79
53269,532.69
53357,533.57
53447,534.47
53538,535.38
53632,536.32
53724,537.24
53814,538.14
53903,539.03
53994,539.94
54086,540.86
54176,541.76
54265,542.65
54355,543.55
54446,544.46
54537,545.37
54626,546.26
54715,547.15
54806,548.06
54896,548.96
54985,549.85
55073,550.73
55162,551.62
55253,552.53
55346,553.46
55436,554.36
55525,555.25
55615,556.15
55705,557.05
55797,557.97
55886,558.86
55976,559.76
56066,560.66
56158,561.58
56250,562.5
56339,563.39
56427,564.27
56517,565.17
56607,566.07
56699,566.99
56789,567.89
56880,568.8
56973,569.73
57070,570.7
57168,571.68
57261,572.61
57354,573.54
57444,574.44
57535,575.35
57626,576.26
57718,577.18
57808,578.08
57898,578.98
57989,579.89
58077,580.77
58165,581.65
58252,582.52
58338,583.38
58423,584.23
58507,585.07
58591,585.91
58672,586.72
58755,587.55
58837,588.37
58920,589.2
59002,590.02
59084,590.84
59167,591.67
59249,592.49
59331,593.31
59410,594.1
59490,594.9
59567,595.67
59644,596.44
59721,597.21
59799,597.99
59879,598.79
59959,599.59
60043,600.43
60128,601.28
60212,602.12
60297,602.97
60383,603.83
60469,604.69
60556,605.56
60643,606.43
60729,607.29
60818,608.18
60908,609.08
60998,609.98
61085,610.85
61173,611.73
61262,612.62
61352,613.52
61439,614.39
61527,615.27
61616,616.16
61706,617.06
61797,617.97
61887,618.87
61975,619.75
62063,620.63
62153,621.53
62243,622.43
62335,623.35
62426,624.26
62516,625.16
62608,626.08
62701,627.01
62792,627.92
62882,628.82
62971,629.71
63062,630.62
63153,631.53
63243,632.43
63334,633.34
63426,634.26
63519,635.19
63613,636.13
63708,637.08
63801,638.01
63897,638.97
63994,639.94
64092,640.92
64189,641.89
64283,642.83
64377,643.77
64473,644.73
64563,645.63
64653,646.53
64744,647.44
64835,648.35
64924,649.24
65005,650.05
65085,650.85
65167,651.67
