sample,time_sec
135,1.35
250,2.5
355,3.55
459,4.59
553,5.53
638,6.38
721,7.21
812,8.12
905,9.05
992,9.92
1079,10.79
1170,11.7
1261,12.61
1352,13.52
1440,14.4
1529,15.29
1628,16.28
1730,17.3
1835,18.35
1939,19.39
2044,20.44
2148,21.48
2263,22.63
2382,23.82
2499,24.99
2612,26.12
2724,27.24
2833,28.33
2942,29.42
3054,30.54
3177,31.77
3300,33.0
3417,34.17
3530,35.3
3646,36.46
3768,37.68
3892,38.92
4011,40.11
4134,41.34
4259,42.59
4388,43.88
4516,45.16
4647,46.47
4774,47.74
4893,48.93
5002,50.02
5103,51.03
5215,52.15
5318,53.18
5406,54.06
5492,54.92
5584,55.84
5673,56.73
5773,57.73
5900,59.0
6023,60.23
6136,61.36
6245,62.45
6361,63.61
6484,64.84
6609,66.09
6731,67.31
6858,68.58
6978,69.78
7100,71.0
7221,72.21
7339,73.39
7461,74.61
7573,75.73
7669,76.69
7770,77.7
7886,78.86
7998,79.98
8103,81.03
8207,82.07
8304,83.04
8390,83.9
8474,84.74
8570,85.7
8669,86.69
8770,87.7
8886,88.86
9004,90.04
9111,91.11
9215,92.15
9328,93.28
9444,94.44
9553,95.53
9654,96.54
9757,97.57
9871,98.71
9988,99.88
10100,101.0
10206,102.06
10320,103.2
10430,104.3
10541,105.41
10661,106.61
10787,107.87
10913,109.13
11040,110.4
11166,111.66
11278,112.78
11376,113.76
11476,114.76
11602,116.02
11723,117.23
11837,118.37
11958,119.58
12074,120.74
12176,121.76
12273,122.73
12371,123.71
12468,124.68
12586,125.86
12708,127.08
12820,128.2
12938,129.38
13053,130.53
13163,131.63
13269,132.69
13368,133.68
13469,134.69
13564,135.64
13660,136.6
13767,137.67
13857,138.57
13938,139.38
14032,140.32
14144,141.44
14253,142.53
14362,143.62
14470,144.7
14569,145.69
14673,146.73
14775,147.75
14871,148.71
14977,149.77
15093,150.93
15194,151.94
15295,152.95
15404,154.04
15514,155.14
15611,156.11
15718,157.18
15828,158.28
15935,159.35
16033,160.33
16127,161.27
16217,162.17
16302,163.02
16385,163.85
16451,164.51
16517,165.17
16642,166.42
16732,167.32
16813,168.13
16892,168.92
16971,169.71
17070,170.7
17181,171.81
17285,172.85
17385,173.85
17474,174.74
17559,175.59
17649,176.49
17755,177.55
17861,178.61
17966,179.66
18056,180.56
18138,181.38
18216,182.16
18292,182.92
18369,183.69
18492,184.92
18613,186.13
18736,187.36
18850,188.5
18961,189.61
19071,190.71
19179,191.79
19284,192.84
19389,193.89
19492,194.92
19596,195.96
19696,196.96
19800,198.0
19905,199.05
20006,200.06
20101,201.01
20186,201.86
20267,202.67
20347,203.47
20427,204.27
20514,205.14
20617,206.17
20713,207.13
20798,207.98
20879,208.79
20970,209.7
21078,210.78
21184,211.84
21276,212.76
21360,213.6
21445,214.45
21563,215.63
21683,216.83
21799,217.99
21911,219.11
22015,220.15
22116,221.16
22213,222.13
22308,223.08
22399,223.99
22483,224.83
22565,225.65
22642,226.42
22717,227.17
22790,227.9
22861,228.61
22932,229.32
23008,230.08
23094,230.94
23210,232.1
23329,233.29
23445,234.45
23552,235.52
23651,236.51
23757,237.57
23856,238.56
23950,239.5
24055,240.55
24155,241.55
24248,242.48
24346,243.46
24451,244.51
24549,245.49
24634,246.34
24714,247.14
24798,247.98
24896,248.96
24993,249.93
25095,250.95
25193,251.93
25287,252.87
25382,253.82
25478,254.78
25580,255.8
25678,256.78
25775,257.75
25875,258.75
25976,259.76
26077,260.77
26175,261.75
26268,262.68
26369,263.69
26477,264.77
26583,265.83
26681,266.81
26771,267.71
26863,268.63
26970,269.7
27083,270.83
27192,271.92
27289,272.89
27381,273.81
27477,274.77
27582,275.82
27689,276.89
27798,277.98
27909,279.09
28011,280.11
28113,281.13
28217,282.17
28328,283.28
28437,284.37
28536,285.36
28628,286.28
28726,287.26
