sample,time_sec
91,0.91
198,1.98
316,3.16
432,4.32
545,5.45
644,6.44
761,7.61
876,8.76
1002,10.02
1131,11.31
1262,12.62
1382,13.82
1487,14.87
1627,16.27
1765,17.65
1880,18.8
2007,20.07
2146,21.46
2263,22.63
2400,24.0
2538,25.38
2664,26.64
2789,27.89
2930,29.3
3064,30.64
3203,32.03
3326,33.26
3461,34.61
3583,35.83
3713,37.13
3824,38.24
3957,39.57
4098,40.98
4221,42.21
4343,43.43
4482,44.82
4614,46.14
4743,47.43
4870,48.7
4992,49.92
5126,51.26
5241,52.41
5361,53.61
5494,54.94
5624,56.24
5751,57.51
5879,58.79
5990,59.9
6119,61.19
6243,62.43
6356,63.56
6467,64.67
6616,66.16
6748,67.48
6867,68.67
7003,70.03
7130,71.3
7237,72.37
7355,73.55
7487,74.87
7603,76.03
7722,77.22
7867,78.67
7984,79.84
8103,81.03
8237,82.37
8360,83.6
8466,84.66
8591,85.91
8684,86.84
8813,88.13
8943,89.43
9057,90.57
9188,91.88
9304,93.04
9417,94.17
9547,95.47
9664,96.64
9783,97.83
9922,99.22
10033,100.33
10150,101.5
10293,102.93
10412,104.12
10544,105.44
10666,106.66
10789,107.89
10905,109.05
11032,110.32
11140,111.4
11284,112.84
11400,114.0
11500,115.0
11612,116.12
11748,117.48
11849,118.49
11948,119.48
12045,120.45
12136,121.36
12230,122.3
12318,123.18
12404,124.04
12492,124.92
12581,125.81
12666,126.66
12753,127.53
12840,128.4
12881,128.81
12923,129.23
13009,130.09
13097,130.97
13182,131.82
13270,132.7
13361,133.61
13445,134.45
13533,135.33
13614,136.14
13696,136.96
13779,137.79
13860,138.6
13938,139.38
14013,140.13
14091,140.91
14178,141.78
14284,142.84
14389,143.89
14483,144.83
14579,145.79
14677,146.77
14792,147.92
14900,149.0
15007,150.07
15103,151.03
15189,151.89
15275,152.75
15359,153.59
15445,154.45
15532,155.32
15641,156.41
15747,157.47
15836,158.36
15922,159.22
16013,160.13
16099,160.99
16181,161.81
16286,162.86
16393,163.93
16495,164.95
16628,166.28
16755,167.55
16878,168.78
16997,169.97
17109,171.09
17240,172.4
17381,173.81
17517,175.17
17640,176.4
17750,177.5
17884,178.84
18029,180.29
18169,181.69
18299,182.99
18409,184.09
18542,185.42
18685,186.85
18821,188.21
18939,189.39
19045,190.45
19186,191.86
19321,193.21
19453,194.53
19570,195.7
19696,196.96
19835,198.35
19967,199.67
20087,200.87
20191,201.91
20344,203.44
20498,204.98
20622,206.22
20730,207.3
20874,208.74
21018,210.18
21151,211.51
21269,212.69
21384,213.84
21519,215.19
21654,216.54
21788,217.88
21909,219.09
22018,220.18
22152,221.52
22285,222.85
22413,224.13
22523,225.23
22638,226.38
22783,227.83
22918,229.18
23038,230.38
23153,231.53
23293,232.93
23431,234.31
23556,235.56
23650,236.5
23744,237.44
23882,238.82
24021,240.21
24147,241.47
24281,242.81
24408,244.08
24516,245.16
24659,246.59
24804,248.04
24941,249.41
25058,250.58
25178,251.78
25325,253.25
25465,254.65
25596,255.96
25713,257.13
25844,258.44
25985,259.85
26123,261.23
26254,262.54
26373,263.73
26506,265.06
26648,266.48
26782,267.82
26903,269.03
27015,270.15
27160,271.6
27299,272.99
27422,274.22
27560,275.6
27697,276.97
27821,278.21
27937,279.37
28068,280.68
28194,281.94
28313,283.13
28443,284.43
28569,285.69
28681,286.81
28814,288.14
28944,289.44
29060,290.6
29187,291.87
29317,293.17
29443,294.43
29564,295.64
29692,296.92
29814,298.14
29925,299.25
30063,300.63
30189,301.89
30305,303.05
30442,304.42
30565,305.65
30684,306.84
30815,308.15
30938,309.38
31052,310.52
31183,311.83
31305,313.05
31417,314.17
31549,315.49
31673,316.73
31787,317.87
31915,319.15
32045,320.45
32163,321.63
32294,322.94
32421,324.21
32520,325.2
32607,326.07
32691,326.91
32791,327.91
