sample,time_sec
41,0.41
102,1.02
163,1.63
224,2.24
287,2.87
351,3.51
414,4.14
476,4.76
543,5.43
613,6.13
688,6.88
766,7.66
839,8.39
911,9.11
983,9.83
1057,10.57
1132,11.32
1207,12.07
1283,12.83
1357,13.57
1439,14.39
1524,15.24
1609,16.09
1689,16.89
1767,17.67
1841,18.41
1916,19.16
1988,19.88
2062,20.62
2135,21.35
2206,22.06
2277,22.77
2346,23.46
2415,24.15
2487,24.87
2556,25.56
2621,26.21
2687,26.87
2753,27.53
2819,28.19
2882,28.82
2941,29.41
3001,30.01
3070,30.7
3133,31.33
3196,31.96
3258,32.58
3321,33.21
3382,33.82
3443,34.43
3511,35.11
3579,35.79
3645,36.45
3709,37.09
3773,37.73
3837,38.37
3903,39.03
3972,39.72
4043,40.43
4110,41.1
4177,41.77
4245,42.45
4318,43.18
4394,43.94
4469,44.69
4539,45.39
4609,46.09
4677,46.77
4749,47.49
4818,48.18
4874,48.74
4930,49.3
5003,50.03
5076,50.76
5136,51.36
5203,52.03
5267,52.67
5334,53.34
5401,54.01
5468,54.68
5538,55.38
5610,56.1
5687,56.87
5759,57.59
5830,58.3
5906,59.06
5981,59.81
6059,60.59
6132,61.32
6203,62.03
6276,62.76
6348,63.48
6420,64.2
6491,64.91
6558,65.58
6625,66.25
6706,67.06
6782,67.82
6854,68.54
6926,69.26
6998,69.98
7074,70.74
7151,71.51
7226,72.26
7288,72.88
7351,73.51
7426,74.26
7501,75.01
7571,75.71
7641,76.41
7709,77.09
7775,77.75
7839,78.39
7906,79.06
7972,79.72
8037,80.37
8103,81.03
8169,81.69
8237,82.37
8305,83.05
8374,83.74
8451,84.51
8527,85.27
8601,86.01
8674,86.74
8749,87.49
8820,88.2
8888,88.88
8952,89.52
9017,90.17
9088,90.88
9159,91.59
9227,92.27
9295,92.95
9365,93.65
9441,94.41
9515,95.15
9584,95.84
9656,96.56
9728,97.28
9802,98.02
9873,98.73
9943,99.43
10014,100.14
10086,100.86
10160,101.6
10231,102.31
10301,103.01
10373,103.73
10445,104.45
10518,105.18
10589,105.89
10657,106.57
10728,107.28
10801,108.01
10875,108.75
10947,109.47
11014,110.14
11081,110.81
11148,111.48
11214,112.14
11284,112.84
11354,113.54
11420,114.2
11489,114.89
11558,115.58
11630,116.3
11704,117.04
11772,117.72
11838,118.38
11905,119.05
11975,119.75
12044,120.44
12111,121.11
12176,121.76
12241,122.41
12306,123.06
12371,123.71
12437,124.37
12501,125.01
12566,125.66
12630,126.3
12696,126.96
12759,127.59
12820,128.2
12882,128.82
12944,129.44
13007,130.07
13072,130.72
13139,131.39
13206,132.06
13277,132.77
13350,133.5
13425,134.25
13498,134.98
13572,135.72
13642,136.42
13712,137.12
13781,137.81
13848,138.48
13914,139.14
13982,139.82
14050,140.5
14124,141.24
14196,141.96
14265,142.65
14332,143.32
14429,144.29
14526,145.26
14617,146.17
14707,147.07
14794,147.94
14879,148.79
14962,149.62
15044,150.44
15125,151.25
15205,152.05
15282,152.82
15354,153.54
15426,154.26
15507,155.07
15592,155.92
15672,156.72
15749,157.49
15819,158.19
15887,158.87
15955,159.55
16022,160.22
16087,160.87
16151,161.51
16208,162.08
16266,162.66
16328,163.28
16397,163.97
16467,164.67
16532,165.32
16587,165.87
16657,166.57
16727,167.27
16798,167.98
16867,168.67
16933,169.33
17006,170.06
17079,170.79
17137,171.37
17188,171.88
17245,172.45
17294,172.94
17347,173.47
17392,173.92
17456,174.56
17521,175.21
17578,175.78
17635,176.35
17707,177.07
17780,177.8
17851,178.51
17915,179.15
17985,179.85
18055,180.55
18120,181.2
18186,181.86
18255,182.55
18325,183.25
18394,183.94
18467,184.67
18539,185.39
18610,186.1
18681,186.81
18752,187.52
18823,188.23
18896,188.96
18968,189.68
19040,190.4
19111,191.11
19183,191.83
19257,192.57
19331,193.31
19406,194.06
19479,194.79
19551,195.51
19621,196.21
19692,196.92
19761,197.61
19834,198.34
19909,199.09
19984,199.84
20059,200.59
20131,201.31
20202,202.02
20272,202.72
20343,203.43
20412,204.12
20479,204.79
20544,205.44
20608,206.08
20673,206.73
20740,207.4
20811,208.11
20880,208.8
20947,209.47
21017,210.17
21091,210.91
21160,211.6
21229,212.29
21299,212.99
21367,213.67
21432,214.32
21499,214.99
21566,215.66
21633,216.33
21699,216.99
21769,217.69
21843,218.43
21923,219.23
22000,220.0
22077,220.77
22158,221.58
22240,222.4
22321,223.21
22398,223.98
22474,224.74
22550,225.5
22629,226.29
22707,227.07
22787,227.87
22863,228.63
22940,229.4
23019,230.19
23097,230.97
23176,231.76
23254,232.54
23325,233.25
23395,233.95
23467,234.67
23541,235.41
23612,236.12
23683,236.83
23760,237.6
23837,238.37
23914,239.14
23986,239.86
24059,240.59
24133,241.33
24210,242.1
24286,242.86
24362,243.62
24435,244.35
24510,245.1
24587,245.87
24660,246.6
24732,247.32
24808,248.08
24878,248.78
24947,249.47
25015,250.15
25086,250.86
25162,251.62
25238,252.38
25314,253.14
25386,253.86
25461,254.61
25535,255.35
25607,256.07
25676,256.76
25743,257.43
25813,258.13
25885,258.85
25955,259.55
26029,260.29
26105,261.05
26184,261.84
26263,262.63
26342,263.42
26423,264.23
26507,265.07
26586,265.86
26662,266.62
26740,267.4
26820,268.2
26905,269.05
26984,269.84
27061,270.61
27139,271.39
27216,272.16
27291,272.91
27365,273.65
27443,274.43
27524,275.24
27603,276.03
27676,276.76
27751,277.51
27830,278.3
27910,279.1
27993,279.93
28068,280.68
28141,281.41
28214,282.14
28289,282.89
28364,283.64
28439,284.39
28521,285.21
28603,286.03
28683,286.83
28757,287.57
28832,288.32
28912,289.12
28992,289.92
29072,290.72
29147,291.47
29222,292.22
29299,292.99
29375,293.75
29452,294.52
29526,295.26
29601,296.01
29676,296.76
29754,297.54
29830,298.3
29904,299.04
29977,299.77
30055,300.55
30137,301.37
30221,302.21
30302,303.02
30380,303.8
30454,304.54
30527,305.27
30601,306.01
30681,306.81
30763,307.63
30845,308.45
30923,309.23
30997,309.97
31074,310.74
31150,311.5
31230,312.3
31304,313.04
31375,313.75
31448,314.48
31525,315.25
31603,316.03
31683,316.83
31762,317.62
31836,318.36
31912,319.12
31994,319.94
32074,320.74
32154,321.54
32236,322.36
32311,323.11
32386,323.86
32462,324.62
32539,325.39
32617,326.17
32695,326.95
32778,327.78
32860,328.6
32942,329.42
33022,330.22
33096,330.96
33170,331.7
33250,332.5
33333,333.33
33414,334.14
33492,334.92
33566,335.66
33641,336.41
33718,337.18
33795,337.95
33875,338.75
33948,339.48
34020,340.2
34090,340.9
34160,341.6
34230,342.3
34300,343.0
34372,343.72
34444,344.44
34520,345.2
34594,345.94
34666,346.66
34739,347.39
34813,348.13
34892,348.92
34976,349.76
35057,350.57
35132,351.32
35207,352.07
35279,352.79
35354,353.54
35433,354.33
35509,355.09
35585,355.85
35664,356.64
35742,357.42
35817,358.17
35892,358.92
35970,359.7
36049,360.49
36125,361.25
36198,361.98
36267,362.67
36339,363.39
36407,364.07
36472,364.72
36540,365.4
36614,366.14
36698,366.98
36775,367.75
36851,368.51
36934,369.34
37011,370.11
37084,370.84
37160,371.6
37242,372.42
37328,373.28
37403,374.03
37475,374.75
37551,375.51
37631,376.31
37713,377.13
37795,377.95
37876,378.76
37955,379.55
38033,380.33
38108,381.08
38181,381.81
38252,382.52
38322,383.22
38391,383.91
38460,384.6
38529,385.29
38596,385.96
38664,386.64
38737,387.37
38810,388.1
38885,388.85
38958,389.58
39031,390.31
39106,391.06
39180,391.8
39255,392.55
39333,393.33
39406,394.06
39476,394.76
39544,395.44
39614,396.14
39689,396.89
