sample,time_sec
90,0.9
191,1.91
294,2.94
396,3.96
499,4.99
600,6.0
702,7.02
802,8.02
908,9.08
1013,10.13
1116,11.16
1213,12.13
1310,13.1
1403,14.03
1492,14.92
1580,15.8
1665,16.65
1751,17.51
1845,18.45
1944,19.44
2041,20.41
2141,21.41
2242,22.42
2340,23.4
2439,24.39
2537,25.37
2632,26.32
2729,27.29
2826,28.26
2919,29.19
3012,30.12
3106,31.06
3200,32.0
3296,32.96
3393,33.93
3493,34.93
3594,35.94
3693,36.93
3794,37.94
3893,38.93
3990,39.9
4089,40.89
4190,41.9
4290,42.9
4391,43.91
4495,44.95
4593,45.93
4692,46.92
4793,47.93
4896,48.96
5001,50.01
5109,51.09
5216,52.16
5321,53.21
5424,54.24
5529,55.29
5628,56.28
5726,57.26
5829,58.29
5936,59.36
6038,60.38
6136,61.36
6233,62.33
6333,63.33
6427,64.27
6518,65.18
6608,66.08
6700,67.0
6794,67.94
6887,68.87
6982,69.82
7079,70.79
7176,71.76
7271,72.71
7366,73.66
7464,74.64
7560,75.6
7654,76.54
7752,77.52
7851,78.51
7952,79.52
8054,80.54
8158,81.58
8261,82.61
8367,83.67
8469,84.69
8566,85.66
8661,86.61
8763,87.63
8866,88.66
8968,89.68
9056,90.56
9148,91.48
9235,92.35
9322,93.22
9409,94.09
9503,95.03
9599,95.99
9698,96.98
9799,97.99
9902,99.02
10003,100.03
10105,101.05
10208,102.08
10309,103.09
10408,104.08
10508,105.08
10610,106.1
10713,107.13
10814,108.14
10913,109.13
11016,110.16
11118,111.18
11220,112.2
11318,113.18
11414,114.14
11512,115.12
11615,116.15
11720,117.2
11821,118.21
11925,119.25
12033,120.33
12138,121.38
12240,122.4
12346,123.46
12451,124.51
12552,125.52
12652,126.52
12751,127.51
12845,128.45
12940,129.4
13043,130.43
13147,131.47
13252,132.52
13357,133.57
13457,134.57
13554,135.54
13647,136.47
13742,137.42
13831,138.31
13921,139.21
14012,140.12
14109,141.09
14204,142.04
14299,142.99
14398,143.98
14502,145.02
14609,146.09
14709,147.09
14803,148.03
14894,148.94
14999,149.99
15105,151.05
15202,152.02
15297,152.97
15393,153.93
15497,154.97
15602,156.02
15708,157.08
15811,158.11
15912,159.12
16012,160.12
16112,161.12
16210,162.1
16310,163.1
16410,164.1
16513,165.13
16615,166.15
16709,167.09
16801,168.01
16897,168.97
17000,170.0
17105,171.05
17210,172.1
17311,173.11
17410,174.1
17507,175.07
17602,176.02
17694,176.94
17787,177.87
17877,178.77
17966,179.66
18056,180.56
18142,181.42
18225,182.25
18308,183.08
18393,183.93
18478,184.78
18584,185.84
18729,187.29
18865,188.65
19002,190.02
19130,191.3
19246,192.46
19350,193.5
19448,194.48
19542,195.42
19629,196.29
19717,197.17
19804,198.04
19888,198.88
19969,199.69
20050,200.5
20130,201.3
20207,202.07
20283,202.83
20360,203.6
20436,204.36
20516,205.16
20605,206.05
20700,207.0
20800,208.0
20897,208.97
21008,210.08
21119,211.19
21224,212.24
21334,213.34
21444,214.44
21547,215.47
21644,216.44
21740,217.4
21835,218.35
21926,219.26
22022,220.22
22115,221.15
22208,222.08
22302,223.02
22396,223.96
22489,224.89
22583,225.83
22678,226.78
22775,227.75
22872,228.72
22969,229.69
23066,230.66
23161,231.61
23255,232.55
23352,233.52
23449,234.49
23546,235.46
23641,236.41
23732,237.32
23822,238.22
23911,239.11
24003,240.03
24094,240.94
24185,241.85
24281,242.81
24378,243.78
24480,244.8
24582,245.82
24685,246.85
24787,247.87
24888,248.88
24985,249.85
25076,250.76
25167,251.67
25259,252.59
25356,253.56
25452,254.52
25551,255.51
25653,256.53
25760,257.6
25864,258.64
25966,259.66
26060,260.6
26154,261.54
26247,262.47
26343,263.43
26436,264.36
26525,265.25
26611,266.11
26695,266.95
26778,267.78
26861,268.61
26946,269.46
27034,270.34
27123,271.23
27212,272.12
27298,272.98
27381,273.81
27464,274.64
27545,275.45
27626,276.26
27706,277.06
27793,277.93
27893,278.93
27999,279.99
28106,281.06
28207,282.07
28307,283.07
28408,284.08
28513,285.13
28618,286.18
28726,287.26
28835,288.35
28939,289.39
29039,290.39
29144,291.44
29255,292.55
29360,293.6
29465,294.65
29566,295.66
29667,296.67
29766,297.66
29866,298.66
29962,299.62
30062,300.62
30164,301.64
30264,302.64
30365,303.65
30466,304.66
30562,305.62
30657,306.57
30749,307.49
30839,308.39
30933,309.33
31026,310.26
31124,311.24
31237,312.37
31351,313.51
31454,314.54
31557,315.57
31659,316.59
31764,317.64
31866,318.66
31969,319.69
32071,320.71
32172,321.72
32274,322.74
32375,323.75
32476,324.76
32579,325.79
32684,326.84
32788,327.88
32890,328.9
32990,329.9
33089,330.89
33182,331.82
33272,332.72
33360,333.6
33447,334.47
33535,335.35
33620,336.2
33705,337.05
33788,337.88
33870,338.7
33956,339.56
34044,340.44
34131,341.31
34222,342.22
34312,343.12
34403,344.03
34494,344.94
34583,345.83
34670,346.7
34759,347.59
34850,348.5
34941,349.41
35033,350.33
35122,351.22
35213,352.13
35297,352.97
35382,353.82
35464,354.64
35544,355.44
35622,356.22
35699,356.99
35776,357.76
35851,358.51
35925,359.25
36001,360.01
36076,360.76
36153,361.53
36236,362.36
36324,363.24
36420,364.2
36520,365.2
36619,366.19
36723,367.23
36827,368.27
36928,369.28
37032,370.32
37138,371.38
37240,372.4
37339,373.39
37437,374.37
37534,375.34
37634,376.34
37720,377.2
37807,378.07
37893,378.93
37977,379.77
38058,380.58
38139,381.39
38218,382.18
38297,382.97
38377,383.77
38456,384.56
38539,385.39
38625,386.25
38708,387.08
38792,387.92
38875,388.75
38958,389.58
39044,390.44
39129,391.29
39216,392.16
39297,392.97
39382,393.82
39464,394.64
39547,395.47
39628,396.28
39710,397.1
39800,398.0
39896,398.96
39996,399.96
40095,400.95
40189,401.89
40280,402.8
40368,403.68
40457,404.57
40545,405.45
40637,406.37
40732,407.32
40830,408.3
40930,409.3
41031,410.31
41133,411.33
41231,412.31
41325,413.25
41420,414.2
41516,415.16
41608,416.08
41701,417.01
41798,417.98
41896,418.96
41999,419.99
42102,421.02
42207,422.07
42309,423.09
42413,424.13
42524,425.24
42630,426.3
42735,427.35
42840,428.4
42940,429.4
43040,430.4
43141,431.41
43238,432.38
43347,433.47
43464,434.64
43577,435.77
43689,436.89
43794,437.94
43900,439.0
44005,440.05
44110,441.1
44214,442.14
44318,443.18
44421,444.21
44526,445.26
44633,446.33
44736,447.36
44837,448.37
44938,449.38
45038,450.38
45138,451.38
45237,452.37
45338,453.38
45438,454.38
45541,455.41
45641,456.41
45737,457.37
45838,458.38
45940,459.4
46045,460.45
46149,461.49
46253,462.53
46359,463.59
46467,464.67
46574,465.74
46681,466.81
46788,467.88
46894,468.94
46996,469.96
47103,471.03
47210,472.1
47313,473.13
47421,474.21
47530,475.3
47633,476.33
47734,477.34
47839,478.39
47938,479.38
48043,480.43
48148,481.48
48252,482.52
48356,483.56
48458,484.58
48561,485.61
48663,486.63
48760,487.6
48855,488.55
48949,489.49
49040,490.4
49128,491.28
49212,492.12
49298,492.98
49385,493.85
49475,494.75
49564,495.64
49661,496.61
49760,497.6
49857,498.57
49952,499.52
50055,500.55
50157,501.57
50255,502.55
50354,503.54
50456,504.56
50553,505.53
50650,506.5
50750,507.5
50850,508.5
50955,509.55
51062,510.62
51165,511.65
51266,512.66
51367,513.67
51466,514.66
51567,515.67
51668,516.68
51774,517.74
51885,518.85
52000,520.0
52114,521.14
52222,522.22
52331,523.31
52442,524.42
52547,525.47
52654,526.54
52768,527.68
52888,528.88
53003,530.03
53111,531.11
53224,532.24
53334,533.34
53438,534.38
53546,535.46
53661,536.61
53770,537.7
53874,538.74
53978,539.78
54083,540.83
54183,541.83
54279,542.79
54379,543.79
