sample,time_sec
89,0.89
198,1.98
306,3.06
422,4.22
532,5.32
577,5.77
633,6.33
744,7.44
866,8.66
979,9.79
1089,10.89
1214,12.14
1323,13.23
1438,14.38
1558,15.58
1668,16.68
1772,17.72
1896,18.96
2011,20.11
2123,21.23
2240,22.4
2356,23.56
2464,24.64
2583,25.83
2703,27.03
2883,28.83
2928,29.28
3034,30.34
3121,31.21
3254,32.54
3323,33.23
3373,33.73
3477,34.77
3587,35.87
3717,37.17
3817,38.17
3931,39.31
4029,40.29
4128,41.28
4220,42.2
4281,42.81
4338,43.38
4464,44.64
4560,45.6
4639,46.39
4695,46.95
4809,48.09
4914,49.14
5034,50.34
5150,51.5
5262,52.62
5376,53.76
5482,54.82
5584,55.84
5703,57.03
5808,58.08
5925,59.25
6046,60.46
6166,61.66
6283,62.83
6391,63.91
6501,65.01
6625,66.25
6732,67.32
6842,68.42
6993,69.93
7109,71.09
7216,72.16
7363,73.63
7428,74.28
7490,74.9
7548,75.48
7599,75.99
7749,77.49
7901,79.01
8036,80.36
8095,80.95
8156,81.56
8265,82.65
8401,84.01
8556,85.56
8669,86.69
8778,87.78
8895,88.95
9012,90.12
9129,91.29
9236,92.36
9345,93.45
9469,94.69
9593,95.93
9707,97.07
9809,98.09
9918,99.18
10044,100.44
10162,101.62
10274,102.74
10389,103.89
10546,105.46
10687,106.87
10810,108.1
10919,109.19
11036,110.36
11182,111.82
11316,113.16
11442,114.42
11566,115.66
11689,116.89
11816,118.16
11941,119.41
12061,120.61
12172,121.72
12299,122.99
12435,124.35
12558,125.58
12670,126.7
12783,127.83
12915,129.15
13016,130.16
13127,131.27
13264,132.64
13375,133.75
13522,135.22
13615,136.15
13710,137.1
13810,138.1
13905,139.05
14000,140.0
14118,141.18
14224,142.24
14326,143.26
14417,144.17
14518,145.18
14619,146.19
14719,147.19
14829,148.29
14932,149.32
15027,150.27
15128,151.28
15240,152.4
15348,153.48
15451,154.51
15550,155.5
15664,156.64
15777,157.77
15882,158.82
15993,159.93
16118,161.18
16227,162.27
16326,163.26
16450,164.5
16557,165.57
16629,166.29
16765,167.65
16871,168.71
16976,169.76
17081,170.81
17177,171.77
17268,172.68
17359,173.59
17450,174.5
17537,175.37
17631,176.31
17729,177.29
17831,178.31
17928,179.28
18033,180.33
